trait,broad_sense_h2,embedding_stat,embedding_index,n_markers_tested,min_p,n_significant_effective_bonferroni,n_q_lt_0_05_within_trait,chunk,chunk_elapsed_seconds,chunk_elapsed_seconds_per_trait,effective_markers,effective_bonferroni_threshold,has_hit
embedding_mean_176,0.3387461331501601,mean,176,4920234,7.057848397811463e-07,0,0,6,403.2307135290466,12.600959797782709,3169884,1.5773447861183564e-08,False
embedding_mean_177,0.4328237060425184,mean,177,4920234,2.9337212496180905e-07,0,0,6,403.2307135290466,12.600959797782709,3169884,1.5773447861183564e-08,False
embedding_mean_178,0.22195017926766997,mean,178,4920234,1.4480972441446198e-10,64,1138,6,403.2307135290466,12.600959797782709,3169884,1.5773447861183564e-08,True
embedding_mean_179,0.38187235360656824,mean,179,4920234,1.8008219290836533e-08,0,309,6,403.2307135290466,12.600959797782709,3169884,1.5773447861183564e-08,False
embedding_mean_180,0.2896125038141193,mean,180,4920234,4.1829717370378944e-08,0,6,6,403.2307135290466,12.600959797782709,3169884,1.5773447861183564e-08,False
embedding_mean_181,0.3021219429279249,mean,181,4920234,1.3799331797922496e-08,1,3120,6,403.2307135290466,12.600959797782709,3169884,1.5773447861183564e-08,True
embedding_mean_182,0.3737341500782431,mean,182,4920234,2.1653098362090597e-07,0,0,6,403.2307135290466,12.600959797782709,3169884,1.5773447861183564e-08,False
embedding_mean_183,0.3480749951325341,mean,183,4920234,1.2811091009169422e-07,0,0,6,403.2307135290466,12.600959797782709,3169884,1.5773447861183564e-08,False
embedding_mean_184,0.11540496811855268,mean,184,4920234,6.80722658204642e-08,0,0,6,403.2307135290466,12.600959797782709,3169884,1.5773447861183564e-08,False
embedding_mean_185,0.2725120767457012,mean,185,4920234,8.356680443948348e-08,0,0,6,403.2307135290466,12.600959797782709,3169884,1.5773447861183564e-08,False
embedding_mean_186,0.2791125154546509,mean,186,4920234,5.979688705336509e-12,132,1053,6,403.2307135290466,12.600959797782709,3169884,1.5773447861183564e-08,True
embedding_mean_187,0.38462859998842075,mean,187,4920234,1.1315983735605357e-07,0,0,6,403.2307135290466,12.600959797782709,3169884,1.5773447861183564e-08,False
embedding_mean_188,0.4685977669367972,mean,188,4920234,4.8800689437374136e-08,0,0,6,403.2307135290466,12.600959797782709,3169884,1.5773447861183564e-08,False
embedding_mean_189,0.2935547232904485,mean,189,4920234,1.0424174813960199e-07,0,0,6,403.2307135290466,12.600959797782709,3169884,1.5773447861183564e-08,False
embedding_mean_190,0.43096644853979077,mean,190,4920234,1.3319997472509214e-07,0,0,6,403.2307135290466,12.600959797782709,3169884,1.5773447861183564e-08,False
embedding_mean_191,0.2438956387061026,mean,191,4920234,1.1221441620840076e-08,1,0,6,403.2307135290466,12.600959797782709,3169884,1.5773447861183564e-08,True
embedding_mean_192,0.13733824711741263,mean,192,4920234,6.088280474109143e-10,12,1242,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,True
embedding_mean_193,0.24428178683602425,mean,193,4920234,1.8818639108988727e-08,0,3,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_194,0.3058247293922004,mean,194,4920234,5.514323292659342e-08,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_195,0.2576133267847412,mean,195,4920234,5.4015102785773536e-08,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_196,0.43547045271094736,mean,196,4920234,3.1849856155005035e-08,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_197,0.21857264454911174,mean,197,4920234,9.747075764726293e-08,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_198,0.3412229513165954,mean,198,4920234,1.578044031260081e-07,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_199,0.41773293331521216,mean,199,4920234,1.485039324181058e-09,4,28,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,True
embedding_mean_200,0.3816715072126636,mean,200,4920234,7.834247528829149e-08,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_201,0.29469765455697733,mean,201,4920234,4.7191378311575256e-08,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_202,0.3405644473566628,mean,202,4920234,3.321538235346729e-08,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_203,0.4476690225389223,mean,203,4920234,4.505601858528194e-07,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_204,0.375077991604342,mean,204,4920234,4.6565056906958315e-09,3,1019,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,True
embedding_mean_205,0.23601132699542768,mean,205,4920234,1.4535157071992201e-07,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_206,0.41399697425275667,mean,206,4920234,3.4615728623872525e-07,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_207,0.3250512222436044,mean,207,4920234,2.1192448207649764e-09,4,12,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,True
embedding_mean_208,0.37540808176962126,mean,208,4920234,7.500968712512848e-08,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_209,0.4349760830697147,mean,209,4920234,1.365868708039712e-08,1,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,True
embedding_mean_210,0.28126337437198484,mean,210,4920234,4.594036305171255e-09,3,572,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,True
embedding_mean_211,0.3618936896634179,mean,211,4920234,2.390741423578861e-07,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_212,0.4004363925107662,mean,212,4920234,7.113230290783202e-08,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_213,0.23552940754741278,mean,213,4920234,1.6846310905150988e-08,0,30,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_214,0.42440618690733317,mean,214,4920234,1.0062815188618825e-07,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_215,0.3708322519328993,mean,215,4920234,1.7870832920453957e-07,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_216,0.3786668318852413,mean,216,4920234,2.237071607481908e-08,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_217,0.32186626044842825,mean,217,4920234,1.9704568584166797e-07,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_218,0.292502024474701,mean,218,4920234,7.796340545616629e-08,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_219,0.15144293792466962,mean,219,4920234,4.643968896212983e-07,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_220,0.32195058273764665,mean,220,4920234,2.591158603726386e-07,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_221,0.16284899741743633,mean,221,4920234,1.0302905059236393e-07,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_222,0.34018256493473864,mean,222,4920234,4.2850792174216804e-07,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_223,0.35082561172700677,mean,223,4920234,2.2994212507716103e-08,0,0,7,403.21825185907073,12.60057037059596,3169884,1.5773447861183564e-08,False
embedding_mean_224,0.2756732886688518,mean,224,4920234,1.3356610272803593e-07,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_225,0.4662857750209188,mean,225,4920234,1.983480588214165e-07,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_226,0.3373650427365425,mean,226,4920234,1.1220943422218112e-10,120,1183,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,True
embedding_mean_227,0.22571907667980579,mean,227,4920234,2.74879704044004e-07,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_228,0.3739731561050385,mean,228,4920234,1.856801374445986e-09,9,249,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,True
embedding_mean_229,0.2584858646805898,mean,229,4920234,3.461810284628892e-07,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_230,0.3586991507550181,mean,230,4920234,8.467384814377885e-08,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_231,0.31994237206613263,mean,231,4920234,3.189555688974964e-07,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_232,0.40620207901910715,mean,232,4920234,1.703909934887139e-09,13,27,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,True
embedding_mean_233,0.2902937556817342,mean,233,4920234,3.331007743315688e-08,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_234,0.24807594212190184,mean,234,4920234,1.390518243630514e-08,1,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,True
embedding_mean_235,0.2667514791505388,mean,235,4920234,3.232181606739169e-08,0,228,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_236,0.23030299617894964,mean,236,4920234,1.980927341594306e-07,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_237,0.28067454880424164,mean,237,4920234,1.1312412210931191e-08,1,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,True
embedding_mean_238,0.3473471132378666,mean,238,4920234,7.94721759276038e-08,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_239,0.4044078628391631,mean,239,4920234,5.068050548756883e-07,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_240,0.3588297713787599,mean,240,4920234,2.074363317825642e-07,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_241,0.30686388120683433,mean,241,4920234,1.4555853822959142e-12,386,1787,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,True
embedding_mean_242,0.37719424760994763,mean,242,4920234,2.167953783878481e-07,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_243,0.35631864448037637,mean,243,4920234,1.850840337129874e-07,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_244,0.17729164283312562,mean,244,4920234,7.714852363075479e-09,5,602,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,True
embedding_mean_245,0.318194037279179,mean,245,4920234,1.7122153720398138e-10,58,265,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,True
embedding_mean_246,0.2395839801919798,mean,246,4920234,1.5909023682335094e-10,10,1070,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,True
embedding_mean_247,0.3663271089295781,mean,247,4920234,9.143752940529007e-09,1,1,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,True
embedding_mean_248,0.3797803866544776,mean,248,4920234,4.9369054599419363e-08,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_249,0.2772893961589295,mean,249,4920234,1.5845057214496852e-08,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_250,0.24790037217783245,mean,250,4920234,4.47665524838659e-08,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_251,0.41273441117866055,mean,251,4920234,8.07444568825386e-07,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_252,0.3366271604084684,mean,252,4920234,1.9356794282575783e-08,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_253,0.3574833731367588,mean,253,4920234,3.609322536140735e-08,0,26,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_254,0.29859090026658,mean,254,4920234,8.126532322250944e-08,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_255,0.4267929590194933,mean,255,4920234,2.4953472938436425e-08,0,0,8,447.2302827129606,13.97594633478002,3169884,1.5773447861183564e-08,False
embedding_mean_256,0.33073575420758045,mean,256,4920234,2.4524221950985e-08,0,4,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_257,0.38695034403065515,mean,257,4920234,2.84994810156038e-08,0,0,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_258,0.24381183028889913,mean,258,4920234,5.9093072256097065e-08,0,0,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_259,0.274188544581141,mean,259,4920234,3.300930833102615e-07,0,0,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_260,0.4204483338903304,mean,260,4920234,2.7317963607206108e-08,0,5,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_261,0.3848803223474711,mean,261,4920234,3.975415923128937e-09,19,93,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,True
embedding_mean_262,0.2883823815781909,mean,262,4920234,6.111880037792413e-07,0,0,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_263,0.28049050856576524,mean,263,4920234,9.834225930583668e-09,2,261,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,True
embedding_mean_264,0.42162945400891205,mean,264,4920234,2.776324767798145e-08,0,0,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_265,0.20146990661813857,mean,265,4920234,5.7028384276132724e-08,0,0,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_266,0.3683570885664953,mean,266,4920234,4.7963921310922415e-09,2,4,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,True
embedding_mean_267,0.29962770384100507,mean,267,4920234,3.8003616837023774e-10,14,599,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,True
embedding_mean_268,0.2244889460074616,mean,268,4920234,1.515147545461004e-07,0,0,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_269,0.35644631994977927,mean,269,4920234,2.7949269565480035e-10,95,966,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,True
embedding_mean_270,0.3125979437098129,mean,270,4920234,9.465661005196362e-09,3,12,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,True
embedding_mean_271,0.3237894270765679,mean,271,4920234,4.874052149218576e-08,0,0,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_272,0.30943967513947046,mean,272,4920234,6.63986527124286e-09,1,1,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,True
embedding_mean_273,0.28151682281201007,mean,273,4920234,5.408752633859153e-09,8,32152,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,True
embedding_mean_274,0.3764155372719846,mean,274,4920234,1.5624630151647126e-07,0,0,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_275,0.4797814638403984,mean,275,4920234,1.3432727590315657e-08,1,13,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,True
embedding_mean_276,0.30531057580480897,mean,276,4920234,6.082804559569484e-09,2,2,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,True
embedding_mean_277,0.5229590878934304,mean,277,4920234,7.341187800466892e-09,2,23,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,True
embedding_mean_278,0.3724698138690583,mean,278,4920234,7.05410541664922e-07,0,0,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_279,0.26163590087596145,mean,279,4920234,1.8313470398215925e-08,0,4222,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_280,0.3815342340012106,mean,280,4920234,5.4049365156689307e-08,0,0,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_281,0.41737993614394336,mean,281,4920234,8.238521630420228e-08,0,0,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_282,0.24709798236433783,mean,282,4920234,2.5766217861628523e-08,0,0,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_283,0.31839041533765955,mean,283,4920234,3.086886405009977e-07,0,0,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
embedding_mean_284,0.4256632695318114,mean,284,4920234,6.6872971180223e-08,0,0,9,450.8030526321381,14.087595394754317,3169884,1.5773447861183564e-08,False
