image_path,location,image_id,plotNumber,device,range,row,experiment,block,percentUnhealthy,segmentation_method,excluded,poundsOfNitrogenPerAcre,population,genotype,score_A,score_B,comment_A,comment_B
data/ne2025/device1/1207_LeafPhotoA_2025-09-08 09_33_35.033-05_00.jpg,NE,1207_LeafPhotoA_2025-09-08 09_33_35.033,1207,1,6,9,SbDiv 2025,1,0.22,CV2,FALSE,90,NA,PI533855,NA,NA,NA,NA
data/ne2025/device1/1207_LeafPhotoA_2025-09-08 09_34_30.630-05_00.jpg,NE,1207_LeafPhotoA_2025-09-08 09_34_30.630,1207,1,6,9,SbDiv 2025,1,0.33,CV2,FALSE,90,NA,PI533855,NA,NA,NA,NA
data/ne2025/device1/1207_LeafPhotoA_2025-09-08 09_35_06.843-05_00.jpg,NE,1207_LeafPhotoA_2025-09-08 09_35_06.843,1207,1,6,9,SbDiv 2025,1,0.01,CV2,FALSE,90,NA,PI533855,NA,NA,NA,NA
data/ne2025/device1/1209_LeafPhotoA_2025-09-08 09_36_46.496-05_00.jpg,NE,1209_LeafPhotoA_2025-09-08 09_36_46.496,1209,1,6,11,SbDiv 2025,1,0.06,CV2,FALSE,90,NA,PI595736,1,1,NA,NA
data/ne2025/device1/1209_LeafPhotoA_2025-09-08 09_37_14.965-05_00.jpg,NE,1209_LeafPhotoA_2025-09-08 09_37_14.965,1209,1,6,11,SbDiv 2025,1,0.05,CV2,FALSE,90,NA,PI595736,1,1.5,NA,NA
data/ne2025/device1/1209_LeafPhotoA_2025-09-08 09_37_46.150-05_00.jpg,NE,1209_LeafPhotoA_2025-09-08 09_37_46.150,1209,1,6,11,SbDiv 2025,1,0.12,CV2,FALSE,90,NA,PI595736,NA,NA,NA,NA
data/ne2025/device1/1210_LeafPhotoA_2025-09-08 09_38_24.164-05_00.jpg,NE,1210_LeafPhotoA_2025-09-08 09_38_24.164,1210,1,6,12,SbDiv 2025,1,0.06,CV2,FALSE,90,NA,PI533878,1.5,1,NA,NA
data/ne2025/device1/1210_LeafPhotoA_2025-09-08 09_39_04.129-05_00.jpg,NE,1210_LeafPhotoA_2025-09-08 09_39_04.129,1210,1,6,12,SbDiv 2025,1,0.13,CV2,FALSE,90,NA,PI533878,1,1.5,NA,NA
data/ne2025/device1/1210_LeafPhotoA_2025-09-08 09_39_32.955-05_00.jpg,NE,1210_LeafPhotoA_2025-09-08 09_39_32.955,1210,1,6,12,SbDiv 2025,1,0.06,CV2,FALSE,90,NA,PI533878,NA,NA,NA,NA
data/ne2025/device1/1211_LeafPhotoA_2025-09-08 09_40_17.651-05_00.jpg,NE,1211_LeafPhotoA_2025-09-08 09_40_17.651,1211,1,6,13,SbDiv 2025,1,1,CV2,FALSE,90,NA,PI533890,2,3,NA,NA
data/ne2025/device1/1211_LeafPhotoA_2025-09-08 09_40_41.006-05_00.jpg,NE,1211_LeafPhotoA_2025-09-08 09_40_41.006,1211,1,6,13,SbDiv 2025,1,0.33,CV2,FALSE,90,NA,PI533890,2,1.5,NA,NA
data/ne2025/device1/1211_LeafPhotoA_2025-09-08 09_41_08.074-05_00.jpg,NE,1211_LeafPhotoA_2025-09-08 09_41_08.074,1211,1,6,13,SbDiv 2025,1,0.11,CV2,FALSE,90,NA,PI533890,NA,NA,NA,NA
data/ne2025/device1/1212_LeafPhotoA_2025-09-08 09_42_02.733-05_00.jpg,NE,1212_LeafPhotoA_2025-09-08 09_42_02.733,1212,1,6,14,SbDiv 2025,1,0.36,CV2,FALSE,90,NA,PI534083,NA,NA,NA,NA
data/ne2025/device1/1212_LeafPhotoA_2025-09-08 09_42_24.685-05_00.jpg,NE,1212_LeafPhotoA_2025-09-08 09_42_24.685,1212,1,6,14,SbDiv 2025,1,0.18,CV2,FALSE,90,NA,PI534083,NA,NA,NA,NA
data/ne2025/device1/1212_LeafPhotoA_2025-09-08 09_42_54.332-05_00.jpg,NE,1212_LeafPhotoA_2025-09-08 09_42_54.332,1212,1,6,14,SbDiv 2025,1,1.11,CV2,FALSE,90,NA,PI534083,2,2.5,NA,NA
data/ne2025/device1/1213_LeafPhotoA_2025-09-08 09_43_59.948-05_00.jpg,NE,1213_LeafPhotoA_2025-09-08 09_43_59.948,1213,1,6,15,SbDiv 2025,1,0.35,CV2,FALSE,90,NA,PI533800,NA,NA,NA,NA
data/ne2025/device1/1213_LeafPhotoA_2025-09-08 09_44_31.820-05_00.jpg,NE,1213_LeafPhotoA_2025-09-08 09_44_31.820,1213,1,6,15,SbDiv 2025,1,0.13,CV2,FALSE,90,NA,PI533800,NA,NA,NA,NA
data/ne2025/device1/1213_LeafPhotoA_2025-09-08 09_45_05.304-05_00.jpg,NE,1213_LeafPhotoA_2025-09-08 09_45_05.304,1213,1,6,15,SbDiv 2025,1,0,CV2,FALSE,90,NA,PI533800,NA,NA,NA,NA
data/ne2025/device1/1214_LeafPhotoA_2025-09-08 09_46_06.613-05_00.jpg,NE,1214_LeafPhotoA_2025-09-08 09_46_06.613,1214,1,6,16,SbDiv 2025,1,0.68,CV2,FALSE,90,NA,PI533763,NA,NA,NA,NA
data/ne2025/device1/1214_LeafPhotoA_2025-09-08 09_46_46.292-05_00.jpg,NE,1214_LeafPhotoA_2025-09-08 09_46_46.292,1214,1,6,16,SbDiv 2025,1,0.94,CV2,FALSE,90,NA,PI533763,NA,NA,NA,NA
data/ne2025/device1/1214_LeafPhotoA_2025-09-08 09_47_10.824-05_00.jpg,NE,1214_LeafPhotoA_2025-09-08 09_47_10.824,1214,1,6,16,SbDiv 2025,1,0.21,CV2,FALSE,90,NA,PI533763,1.5,1.5,NA,NA
data/ne2025/device1/1215_LeafPhotoA_2025-09-08 09_48_15.511-05_00.jpg,NE,1215_LeafPhotoA_2025-09-08 09_48_15.511,1215,1,6,17,SbDiv 2025,1,0.2,CV2,FALSE,90,NA,PI534118,NA,NA,NA,NA
data/ne2025/device1/1215_LeafPhotoA_2025-09-08 09_49_06.447-05_00.jpg,NE,1215_LeafPhotoA_2025-09-08 09_49_06.447,1215,1,6,17,SbDiv 2025,1,0.39,CV2,FALSE,90,NA,PI534118,NA,NA,NA,NA
data/ne2025/device1/1215_LeafPhotoA_2025-09-08 09_50_40.556-05_00.jpg,NE,1215_LeafPhotoA_2025-09-08 09_50_40.556,1215,1,6,17,SbDiv 2025,1,0.29,CV2,FALSE,90,NA,PI534118,NA,NA,NA,NA
data/ne2025/device1/1216_LeafPhotoA_2025-09-08 09_51_18.258-05_00.jpg,NE,1216_LeafPhotoA_2025-09-08 09_51_18.258,1216,1,6,18,SbDiv 2025,1,0.14,CV2,FALSE,90,NA,PI595714,1.5,1.5,NA,NA
data/ne2025/device1/1216_LeafPhotoA_2025-09-08 09_51_38.597-05_00.jpg,NE,1216_LeafPhotoA_2025-09-08 09_51_38.597,1216,1,6,18,SbDiv 2025,1,0.22,CV2,FALSE,90,NA,PI595714,2,2,NA,NA
data/ne2025/device1/1216_LeafPhotoA_2025-09-08 09_52_09.164-05_00.jpg,NE,1216_LeafPhotoA_2025-09-08 09_52_09.164,1216,1,6,18,SbDiv 2025,1,0.05,CV2,FALSE,90,NA,PI595714,NA,NA,NA,NA
data/ne2025/device1/1217_LeafPhotoA_2025-09-08 09_52_51.663-05_00.jpg,NE,1217_LeafPhotoA_2025-09-08 09_52_51.663,1217,1,6,19,SbDiv 2025,1,0.08,CV2,FALSE,90,NA,PI655974,NA,NA,NA,NA
data/ne2025/device1/1217_LeafPhotoA_2025-09-08 09_53_36.339-05_00.jpg,NE,1217_LeafPhotoA_2025-09-08 09_53_36.339,1217,1,6,19,SbDiv 2025,1,0.01,CV2,FALSE,90,NA,PI655974,1.5,1.5,NA,NA
data/ne2025/device1/1217_LeafPhotoA_2025-09-08 09_54_02.015-05_00.jpg,NE,1217_LeafPhotoA_2025-09-08 09_54_02.015,1217,1,6,19,SbDiv 2025,1,0.54,CV2,FALSE,90,NA,PI655974,NA,NA,NA,NA
data/ne2025/device1/1218_LeafPhotoA_2025-09-08 09_55_19.524-05_00.jpg,NE,1218_LeafPhotoA_2025-09-08 09_55_19.524,1218,1,6,20,SbDiv 2025,1,0.48,CV2,FALSE,90,NA,PI533931,NA,NA,NA,NA
data/ne2025/device1/1218_LeafPhotoA_2025-09-08 09_55_48.140-05_00.jpg,NE,1218_LeafPhotoA_2025-09-08 09_55_48.140,1218,1,6,20,SbDiv 2025,1,10.23,CV2,FALSE,90,NA,PI533931,3.5,3.5,NA,NA
data/ne2025/device1/1218_LeafPhotoA_2025-09-08 09_56_20.034-05_00.jpg,NE,1218_LeafPhotoA_2025-09-08 09_56_20.034,1218,1,6,20,SbDiv 2025,1,8.45,CV2,FALSE,90,NA,PI533931,NA,NA,NA,NA
data/ne2025/device1/1219_LeafPhotoA_2025-09-08 09_57_12.021-05_00.jpg,NE,1219_LeafPhotoA_2025-09-08 09_57_12.021,1219,1,6,21,SbDiv 2025,1,0.09,CV2,FALSE,90,NA,PI533822,NA,NA,NA,NA
data/ne2025/device1/1219_LeafPhotoA_2025-09-08 09_57_23.701-05_00.jpg,NE,1219_LeafPhotoA_2025-09-08 09_57_23.701,1219,1,6,21,SbDiv 2025,1,0.35,CV2,FALSE,90,NA,PI533822,NA,NA,NA,NA
data/ne2025/device1/1219_LeafPhotoA_2025-09-08 09_57_43.225-05_00.jpg,NE,1219_LeafPhotoA_2025-09-08 09_57_43.225,1219,1,6,21,SbDiv 2025,1,0.12,CV2,FALSE,90,NA,PI533822,NA,NA,NA,NA
data/ne2025/device1/1220_LeafPhotoA_2025-09-08 09_58_33.442-05_00.jpg,NE,1220_LeafPhotoA_2025-09-08 09_58_33.442,1220,1,6,22,SbDiv 2025,1,0.73,CV2,FALSE,90,NA,PI534060,NA,NA,NA,NA
data/ne2025/device1/1220_LeafPhotoA_2025-09-08 09_59_06.171-05_00.jpg,NE,1220_LeafPhotoA_2025-09-08 09_59_06.171,1220,1,6,22,SbDiv 2025,1,0.09,CV2,FALSE,90,NA,PI534060,1.5,1,NA,NA
data/ne2025/device1/1220_LeafPhotoA_2025-09-08 09_59_32.289-05_00.jpg,NE,1220_LeafPhotoA_2025-09-08 09_59_32.289,1220,1,6,22,SbDiv 2025,1,0.08,CV2,FALSE,90,NA,PI534060,2,2.5,NA,NA
data/ne2025/device1/1221_LeafPhotoA_2025-09-08 10_00_11.226-05_00.jpg,NE,1221_LeafPhotoA_2025-09-08 10_00_11.226,1221,1,6,23,SbDiv 2025,1,0.34,CV2,FALSE,90,NA,PI533839,NA,NA,NA,NA
data/ne2025/device1/1221_LeafPhotoA_2025-09-08 10_00_47.447-05_00.jpg,NE,1221_LeafPhotoA_2025-09-08 10_00_47.447,1221,1,6,23,SbDiv 2025,1,0.12,CV2,FALSE,90,NA,PI533839,NA,NA,NA,NA
data/ne2025/device1/1221_LeafPhotoA_2025-09-08 10_01_01.790-05_00.jpg,NE,1221_LeafPhotoA_2025-09-08 10_01_01.790,1221,1,6,23,SbDiv 2025,1,0.27,CV2,FALSE,90,NA,PI533839,NA,NA,NA,NA
data/ne2025/device1/1222_LeafPhotoA_2025-09-08 10_01_43.423-05_00.jpg,NE,1222_LeafPhotoA_2025-09-08 10_01_43.423,1222,1,6,24,SbDiv 2025,1,0,CV2,FALSE,90,NA,PI533789,NA,NA,NA,NA
data/ne2025/device1/1222_LeafPhotoA_2025-09-08 10_02_04.448-05_00.jpg,NE,1222_LeafPhotoA_2025-09-08 10_02_04.448,1222,1,6,24,SbDiv 2025,1,0.09,CV2,FALSE,90,NA,PI533789,NA,NA,NA,NA
data/ne2025/device1/1222_LeafPhotoA_2025-09-08 10_02_22.746-05_00.jpg,NE,1222_LeafPhotoA_2025-09-08 10_02_22.746,1222,1,6,24,SbDiv 2025,1,0.03,CV2,FALSE,90,NA,PI533789,NA,NA,NA,NA
data/ne2025/device1/1223_LeafPhotoA_2025-09-08 10_02_54.221-05_00.jpg,NE,1223_LeafPhotoA_2025-09-08 10_02_54.221,1223,1,6,25,SbDiv 2025,1,0.08,CV2,FALSE,90,NA,PI655983,NA,NA,NA,NA
data/ne2025/device1/1223_LeafPhotoA_2025-09-08 10_03_13.455-05_00.jpg,NE,1223_LeafPhotoA_2025-09-08 10_03_13.455,1223,1,6,25,SbDiv 2025,1,0.23,CV2,FALSE,90,NA,PI655983,1.5,1.5,NA,NA
data/ne2025/device1/1223_LeafPhotoA_2025-09-08 10_03_37.290-05_00.jpg,NE,1223_LeafPhotoA_2025-09-08 10_03_37.290,1223,1,6,25,SbDiv 2025,1,0.12,CV2,FALSE,90,NA,PI655983,NA,NA,NA,NA
data/ne2025/device1/1224_LeafPhotoA_2025-09-08 10_04_30.822-05_00.jpg,NE,1224_LeafPhotoA_2025-09-08 10_04_30.822,1224,1,6,26,SbDiv 2025,1,0.01,CV2,FALSE,90,NA,Check,NA,NA,NA,NA
