image_path,pctd,plotNumber
1419_LeafPhotoB_2025-09-08 10_12_32.466-05_00_leaf.png,0.39,1419
1419_LeafPhotoB_2025-09-08 10_12_52.618-05_00_leaf.png,1.49,1419
1420_LeafPhotoA_2025-09-08 09_41_06.140-05_00_leaf.png,0.02,1420
1420_LeafPhotoA_2025-09-08 09_41_17.685-05_00_leaf.png,0.72,1420
1420_LeafPhotoA_2025-09-08 09_41_34.659-05_00_leaf.png,0.41,1420
1420_LeafPhotoB_2025-09-08 10_13_16.780-05_00_leaf.png,0.21,1420
1420_LeafPhotoB_2025-09-08 10_13_31.143-05_00_leaf.png,0.33,1420
1420_LeafPhotoB_2025-09-08 10_13_43.282-05_00_leaf.png,0.82,1420
1421_LeafPhotoA_2025-09-08 09_41_53.928-05_00_leaf.png,0.97,1421
1421_LeafPhotoA_2025-09-08 09_42_19.629-05_00_leaf.png,0.9,1421
1421_LeafPhotoA_2025-09-08 09_42_46.156-05_00_leaf.png,0.85,1421
1421_LeafPhotoB_2025-09-08 10_14_05.185-05_00_leaf.png,0.62,1421
1421_LeafPhotoB_2025-09-08 10_14_21.935-05_00_leaf.png,2.01,1421
1421_LeafPhotoB_2025-09-08 10_14_32.969-05_00_leaf.png,1.45,1421
1422_LeafPhotoA_2025-09-08 09_43_08.669-05_00_leaf.png,0.07,1422
1422_LeafPhotoA_2025-09-08 09_43_34.234-05_00_leaf.png,3.03,1422
1422_LeafPhotoA_2025-09-08 09_43_48.954-05_00_leaf.png,0.85,1422
1422_LeafPhotoB_2025-09-08 10_14_53.433-05_00_leaf.png,0.39,1422
1422_LeafPhotoB_2025-09-08 10_15_09.376-05_00_leaf.png,0.32,1422
1422_LeafPhotoB_2025-09-08 10_15_27.896-05_00_leaf.png,0.39,1422
1423_LeafPhotoA_2025-09-08 09_45_35.093-05_00_leaf.png,13.39,1423
1423_LeafPhotoA_2025-09-08 09_45_44.647-05_00_leaf.png,33.45,1423
1423_LeafPhotoA_2025-09-08 09_45_59.918-05_00_leaf.png,1.9,1423
1423_LeafPhotoB_2025-09-08 10_15_40.160-05_00_leaf.png,3.64,1423
1423_LeafPhotoB_2025-09-08 10_16_01.096-05_00_leaf.png,0.21,1423
1423_LeafPhotoB_2025-09-08 10_16_13.965-05_00_leaf.png,15.09,1423
1425_LeafPhotoA_2025-09-08 09_46_43.037-05_00_leaf.png,0.51,1425
1425_LeafPhotoA_2025-09-08 09_47_10.851-05_00_leaf.png,0.85,1425
1425_LeafPhotoA_2025-09-08 09_47_28.860-05_00_leaf.png,0.08,1425
1425_LeafPhotoB_2025-09-08 10_17_50.975-05_00_leaf.png,0,1425
1425_LeafPhotoB_2025-09-08 10_18_01.409-05_00_leaf.png,0.05,1425
1425_LeafPhotoB_2025-09-08 10_18_14.226-05_00_leaf.png,0,1425
1426_LeafPhotoA_2025-09-08 09_47_47.969-05_00_leaf.png,0.08,1426
1426_LeafPhotoA_2025-09-08 09_48_15.272-05_00_leaf.png,0.04,1426
1426_LeafPhotoA_2025-09-08 09_48_40.364-05_00_leaf.png,0.08,1426
1426_LeafPhotoB_2025-09-08 10_18_43.819-05_00_leaf.png,0.07,1426
1426_LeafPhotoB_2025-09-08 10_18_55.853-05_00_leaf.png,0.03,1426
1426_LeafPhotoB_2025-09-08 10_19_14.970-05_00_leaf.png,0.4,1426
1427_LeafPhotoA_2025-09-08 09_49_09.933-05_00_leaf.png,9.8,1427
1427_LeafPhotoA_2025-09-08 09_49_32.229-05_00_leaf.png,5.68,1427
1427_LeafPhotoA_2025-09-08 09_50_09.893-05_00_leaf.png,1.04,1427
1427_LeafPhotoB_2025-09-08 10_19_32.588-05_00_leaf.png,3.02,1427
1427_LeafPhotoB_2025-09-08 10_19_51.875-05_00_leaf.png,5.43,1427
1427_LeafPhotoB_2025-09-08 10_20_17.635-05_00_leaf.png,13.23,1427
1428_LeafPhotoA_2025-09-08 09_50_33.027-05_00_leaf.png,0.39,1428
1428_LeafPhotoA_2025-09-08 09_51_08.468-05_00_leaf.png,0.4,1428
1428_LeafPhotoA_2025-09-08 09_51_33.104-05_00_leaf.png,0.06,1428
1428_LeafPhotoB_2025-09-08 10_20_34.301-05_00_leaf.png,0.16,1428
1428_LeafPhotoB_2025-09-08 10_20_44.859-05_00_leaf.png,0.1,1428
1428_LeafPhotoB_2025-09-08 10_20_54.940-05_00_leaf.png,1.4,1428
1429_LeafPhotoB_2025-09-08 10_21_27.167-05_00_leaf.png,0,1429
1429_LeafPhotoB_2025-09-08 10_21_45.012-05_00_leaf.png,0,1429
1429_LeafPhotoB_2025-09-08 10_21_59.306-05_00_leaf.png,0,1429
1430_LeafPhotoB_2025-09-08 10_22_13.491-05_00_leaf.png,0.38,1430
1430_LeafPhotoB_2025-09-08 10_22_26.749-05_00_leaf.png,0.64,1430
1430_LeafPhotoB_2025-09-08 10_22_40.647-05_00_leaf.png,0.99,1430
1431_LeafPhotoB_2025-09-08 10_22_58.506-05_00_leaf.png,0.08,1431
1431_LeafPhotoB_2025-09-08 10_23_11.656-05_00_leaf.png,0.15,1431
1431_LeafPhotoB_2025-09-08 10_23_26.888-05_00_leaf.png,0.11,1431
1432_LeafPhotoB_2025-09-08 10_23_48.158-05_00_leaf.png,0.09,1432
1432_LeafPhotoB_2025-09-08 10_24_14.621-05_00_leaf.png,0.1,1432
1432_LeafPhotoB_2025-09-08 10_24_34.385-05_00_leaf.png,0.02,1432
1432_LeafPhotoB_2025-09-08 10_24_35.058-05_00_leaf.png,0.02,1432
1433_LeafPhotoB_2025-09-08 10_24_54.548-05_00_leaf.png,0.01,1433
1433_LeafPhotoB_2025-09-08 10_25_14.329-05_00_leaf.png,0.02,1433
1433_LeafPhotoB_2025-09-08 10_25_25.543-05_00_leaf.png,0.01,1433
1434_LeafPhotoB_2025-09-08 10_25_43.558-05_00_leaf.png,2.68,1434
1434_LeafPhotoB_2025-09-08 10_25_56.347-05_00_leaf.png,0.19,1434
1434_LeafPhotoB_2025-09-08 10_26_11.159-05_00_leaf.png,0.07,1434
1435_LeafPhotoB_2025-09-08 10_26_34.129-05_00_leaf.png,1.31,1435
1435_LeafPhotoB_2025-09-08 10_27_06.390-05_00_leaf.png,1.36,1435
1435_LeafPhotoB_2025-09-08 10_27_28.480-05_00_leaf.png,0.79,1435
1437_LeafPhotoB_2025-09-08 10_27_55.443-05_00_leaf.png,0.46,1437
1437_LeafPhotoB_2025-09-08 10_28_09.727-05_00_leaf.png,0.36,1437
1437_LeafPhotoB_2025-09-08 10_28_28.391-05_00_leaf.png,1.31,1437
1438_LeafPhotoB_2025-09-08 10_28_46.756-05_00_leaf.png,0.86,1438
1438_LeafPhotoB_2025-09-08 10_28_59.226-05_00_leaf.png,1.48,1438
1438_LeafPhotoB_2025-09-08 10_29_14.214-05_00_leaf.png,0.27,1438
1439_LeafPhotoB_2025-09-08 10_29_31.631-05_00_leaf.png,0.08,1439
1439_LeafPhotoB_2025-09-08 10_29_47.790-05_00_leaf.png,0.26,1439
1439_LeafPhotoB_2025-09-08 10_30_09.882-05_00_leaf.png,0.3,1439
1440_LeafPhotoB_2025-09-08 10_30_29.467-05_00_leaf.png,0.4,1440
1440_LeafPhotoB_2025-09-08 10_30_46.051-05_00_leaf.png,8.16,1440
1440_LeafPhotoB_2025-09-08 10_31_00.422-05_00_leaf.png,16.94,1440
1442_LeafPhotoB_2025-09-08 10_31_26.108-05_00_leaf.png,0,1442
1442_LeafPhotoB_2025-09-08 10_31_39.975-05_00_leaf.png,0.03,1442
1442_LeafPhotoB_2025-09-08 10_31_55.394-05_00_leaf.png,0,1442
1443_LeafPhotoB_2025-09-08 10_32_09.583-05_00_leaf.png,0,1443
1443_LeafPhotoB_2025-09-08 10_32_18.840-05_00_leaf.png,0.12,1443
1443_LeafPhotoB_2025-09-08 10_32_32.870-05_00_leaf.png,0.21,1443
1444_LeafPhotoB_2025-09-08 10_32_52.147-05_00_leaf.png,0.19,1444
1444_LeafPhotoB_2025-09-08 10_33_04.036-05_00_leaf.png,0.22,1444
1444_LeafPhotoB_2025-09-08 10_33_19.309-05_00_leaf.png,0,1444
1445_LeafPhotoB_2025-09-08 10_33_50.397-05_00_leaf.png,0.02,1445
1445_LeafPhotoB_2025-09-08 10_34_39.346-05_00_leaf.png,0.05,1445
1445_LeafPhotoB_2025-09-08 10_34_53.870-05_00_leaf.png,0.06,1445
1446_LeafPhotoB_2025-09-08 10_35_11.158-05_00_leaf.png,0.01,1446
1446_LeafPhotoB_2025-09-08 10_35_24.930-05_00_leaf.png,0,1446
1446_LeafPhotoB_2025-09-08 10_35_35.863-05_00_leaf.png,0.11,1446
1447_LeafPhotoB_2025-09-08 10_35_48.540-05_00_leaf.png,0.21,1447
1447_LeafPhotoB_2025-09-08 10_35_59.468-05_00_leaf.png,0.19,1447
1447_LeafPhotoB_2025-09-08 10_36_13.275-05_00_leaf.png,0.03,1447
1449_LeafPhotoB_2025-09-08 10_36_57.248-05_00_leaf.png,0.07,1449
1449_LeafPhotoB_2025-09-08 10_37_14.657-05_00_leaf.png,0.79,1449
1449_LeafPhotoB_2025-09-08 10_37_44.031-05_00_leaf.png,0.46,1449
1450_LeafPhotoB_2025-09-08 10_38_14.719-05_00_leaf.png,0.08,1450
1450_LeafPhotoB_2025-09-08 10_38_28.773-05_00_leaf.png,0.12,1450
1450_LeafPhotoB_2025-09-08 10_38_42.061-05_00_leaf.png,0.01,1450
1451_LeafPhotoB_2025-09-08 12_26_52.151-05_00_leaf.png,0.05,1451
1451_LeafPhotoB_2025-09-08 12_27_08.432-05_00_leaf.png,0.18,1451
1451_LeafPhotoB_2025-09-08 12_27_31.222-05_00_leaf.png,3.03,1451
1452_LeafPhotoB_2025-09-08 12_28_04.292-05_00_leaf.png,0,1452
1452_LeafPhotoB_2025-09-08 12_28_18.852-05_00_leaf.png,0,1452
1452_LeafPhotoB_2025-09-08 12_28_36.613-05_00_leaf.png,0.01,1452
1453_LeafPhotoB_2025-09-08 12_28_55.069-05_00_leaf.png,0,1453
1453_LeafPhotoB_2025-09-08 12_29_19.500-05_00_leaf.png,0,1453
1453_LeafPhotoB_2025-09-08 12_29_33.966-05_00_leaf.png,0,1453
1454_LeafPhotoB_2025-09-08 12_30_04.447-05_00_leaf.png,0.27,1454
1454_LeafPhotoB_2025-09-08 12_30_18.686-05_00_leaf.png,0.43,1454
1454_LeafPhotoB_2025-09-08 12_30_37.592-05_00_leaf.png,0.76,1454
1455_LeafPhotoB_2025-09-08 12_30_57.508-05_00_leaf.png,0,1455
1455_LeafPhotoB_2025-09-08 12_31_16.896-05_00_leaf.png,0.01,1455
1455_LeafPhotoB_2025-09-08 12_31_33.579-05_00_leaf.png,0,1455
1456_LeafPhotoB_2025-09-08 12_32_10.307-05_00_leaf.png,0,1456
1456_LeafPhotoB_2025-09-08 12_32_32.393-05_00_leaf.png,0,1456
1456_LeafPhotoB_2025-09-08 12_32_43.034-05_00_leaf.png,0.8,1456
1457_LeafPhotoB_2025-09-08 12_33_18.791-05_00_leaf.png,1.47,1457
1457_LeafPhotoB_2025-09-08 12_33_31.319-05_00_leaf.png,1.76,1457
1457_LeafPhotoB_2025-09-08 12_33_49.003-05_00_leaf.png,1.28,1457
1458_LeafPhotoB_2025-09-08 12_34_05.630-05_00_leaf.png,26.26,1458
1458_LeafPhotoB_2025-09-08 12_34_26.038-05_00_leaf.png,64.91,1458
1458_LeafPhotoB_2025-09-08 12_34_59.608-05_00_leaf.png,24.59,1458
1459_LeafPhotoB_2025-09-08 12_35_29.491-05_00_leaf.png,35.68,1459
1459_LeafPhotoB_2025-09-08 12_35_52.246-05_00_leaf.png,13.47,1459
1459_LeafPhotoB_2025-09-08 12_36_19.960-05_00_leaf.png,40.32,1459
1460_LeafPhotoB_2025-09-08 12_36_50.012-05_00_leaf.png,0.44,1460
1460_LeafPhotoB_2025-09-08 12_37_07.076-05_00_leaf.png,33.39,1460
1460_LeafPhotoB_2025-09-08 12_37_19.999-05_00_leaf.png,5.33,1460
1461_LeafPhotoB_2025-09-08 16_23_03.412-05_00_leaf.png,1.62,1461
1461_LeafPhotoB_2025-09-08 16_23_38.151-05_00_leaf.png,2.28,1461
1462_LeafPhotoB_2025-09-08 16_26_18.579-05_00_leaf.png,0.02,1462
1462_LeafPhotoB_2025-09-08 16_26_32.765-05_00_leaf.png,0.03,1462
1462_LeafPhotoB_2025-09-08 16_26_49.146-05_00_leaf.png,0.48,1462
1463_LeafPhotoB_2025-09-08 16_27_04.088-05_00_leaf.png,0.01,1463
1463_LeafPhotoB_2025-09-08 16_27_20.224-05_00_leaf.png,0.04,1463
1463_LeafPhotoB_2025-09-08 16_27_34.797-05_00_leaf.png,0.04,1463
1464_LeafPhotoB_2025-09-08 16_27_57.851-05_00_leaf.png,13.05,1464
1464_LeafPhotoB_2025-09-08 16_28_08.137-05_00_leaf.png,0.63,1464
1464_LeafPhotoB_2025-09-08 16_28_20.275-05_00_leaf.png,2.42,1464
1465_LeafPhotoB_2025-09-08 16_28_36.566-05_00_leaf.png,0.77,1465
1465_LeafPhotoB_2025-09-08 16_28_56.144-05_00_leaf.png,0.04,1465
1465_LeafPhotoB_2025-09-08 16_29_10.998-05_00_leaf.png,0.02,1465
1466_LeafPhotoB_2025-09-08 16_29_29.831-05_00_leaf.png,0.02,1466
1466_LeafPhotoB_2025-09-08 16_29_39.552-05_00_leaf.png,0.01,1466
1466_LeafPhotoB_2025-09-08 16_29_40.288-05_00_leaf.png,0.01,1466
1466_LeafPhotoB_2025-09-08 16_29_52.930-05_00_leaf.png,0.02,1466
1467_LeafPhotoB_2025-09-08 16_30_05.950-05_00_leaf.png,0.13,1467
1467_LeafPhotoB_2025-09-08 16_30_17.890-05_00_leaf.png,0.05,1467
1467_LeafPhotoB_2025-09-08 16_30_30.667-05_00_leaf.png,0.8,1467
1468_LeafPhotoB_2025-09-08 16_30_51.912-05_00_leaf.png,0.04,1468
1468_LeafPhotoB_2025-09-08 16_31_09.404-05_00_leaf.png,0.08,1468
1468_LeafPhotoB_2025-09-08 16_31_26.894-05_00_leaf.png,0.11,1468
1469_LeafPhotoB_2025-09-08 16_35_32.382-05_00_leaf.png,0,1469
1469_LeafPhotoB_2025-09-08 16_35_58.479-05_00_leaf.png,0,1469
1469_LeafPhotoB_2025-09-08 16_36_09.551-05_00_leaf.png,0,1469
1470_LeafPhotoB_2025-09-08 16_36_29.530-05_00_leaf.png,0,1470
1470_LeafPhotoB_2025-09-08 16_36_49.715-05_00_leaf.png,0.01,1470
1470_LeafPhotoB_2025-09-08 16_37_07.996-05_00_leaf.png,0,1470
1471_LeafPhotoB_2025-09-08 16_37_30.951-05_00_leaf.png,0.18,1471
1471_LeafPhotoB_2025-09-08 16_37_42.651-05_00_leaf.png,2.38,1471
1471_LeafPhotoB_2025-09-08 16_38_00.298-05_00_leaf.png,2.95,1471
1472_LeafPhotoB_2025-09-08 16_38_16.048-05_00_leaf.png,0.11,1472
1472_LeafPhotoB_2025-09-08 16_38_48.113-05_00_leaf.png,0.26,1472
1472_LeafPhotoB_2025-09-08 16_38_58.831-05_00_leaf.png,3.93,1472
1473_LeafPhotoB_2025-09-08 16_39_20.032-05_00_leaf.png,0.11,1473
1473_LeafPhotoB_2025-09-08 16_39_33.249-05_00_leaf.png,0.01,1473
1473_LeafPhotoB_2025-09-08 16_40_01.080-05_00_leaf.png,0.03,1473
1474_LeafPhotoB_2025-09-08 16_40_18.602-05_00_leaf.png,0.87,1474
1474_LeafPhotoB_2025-09-08 16_40_31.348-05_00_leaf.png,0.2,1474
1474_LeafPhotoB_2025-09-08 16_40_44.789-05_00_leaf.png,0.38,1474
1476_LeafPhotoB_2025-09-08 16_41_16.108-05_00_leaf.png,0.37,1476
1476_LeafPhotoB_2025-09-08 16_41_31.914-05_00_leaf.png,0.1,1476
1476_LeafPhotoB_2025-09-08 16_41_47.993-05_00_leaf.png,0.05,1476
1477_LeafPhotoB_2025-09-08 16_42_07.762-05_00_leaf.png,0.1,1477
1477_LeafPhotoB_2025-09-08 16_42_21.068-05_00_leaf.png,0.03,1477
1477_LeafPhotoB_2025-09-08 16_42_33.646-05_00_leaf.png,0,1477
1478_LeafPhotoB_2025-09-08 16_42_49.010-05_00_leaf.png,0.04,1478
1478_LeafPhotoB_2025-09-08 16_42_58.947-05_00_leaf.png,0,1478
1478_LeafPhotoB_2025-09-08 16_43_12.786-05_00_leaf.png,0.01,1478
1479_LeafPhotoB_2025-09-08 16_43_30.857-05_00_leaf.png,0.78,1479
1479_LeafPhotoB_2025-09-08 16_43_43.184-05_00_leaf.png,0.4,1479
1479_LeafPhotoB_2025-09-08 16_43_58.192-05_00_leaf.png,0.49,1479
1480_LeafPhotoB_2025-09-08 16_44_17.993-05_00_leaf.png,0.07,1480
1480_LeafPhotoB_2025-09-08 16_44_45.429-05_00_leaf.png,0.02,1480
1480_LeafPhotoB_2025-09-08 16_45_21.155-05_00_leaf.png,0.04,1480
1481_LeafPhotoB_2025-09-08 16_45_59.268-05_00_leaf.png,0.82,1481
1481_LeafPhotoB_2025-09-08 16_46_18.777-05_00_leaf.png,0.59,1481
1481_LeafPhotoB_2025-09-08 16_46_46.962-05_00_leaf.png,0.2,1481
1482_LeafPhotoB_2025-09-08 16_47_26.736-05_00_leaf.png,0.22,1482
1482_LeafPhotoB_2025-09-08 16_47_43.625-05_00_leaf.png,0.04,1482
1482_LeafPhotoB_2025-09-08 16_48_03.824-05_00_leaf.png,0.03,1482
1483_LeafPhotoB_2025-09-08 16_48_19.448-05_00_leaf.png,0.22,1483
1483_LeafPhotoB_2025-09-08 16_48_33.487-05_00_leaf.png,0.25,1483
1483_LeafPhotoB_2025-09-08 16_48_47.018-05_00_leaf.png,0.12,1483
1484_LeafPhotoB_2025-09-08 16_49_07.005-05_00_leaf.png,0.18,1484
1484_LeafPhotoB_2025-09-08 16_49_20.878-05_00_leaf.png,0.2,1484
1484_LeafPhotoB_2025-09-08 16_49_33.890-05_00_leaf.png,0.4,1484
1485_LeafPhotoB_2025-09-08 16_49_47.906-05_00_leaf.png,0.14,1485
1485_LeafPhotoB_2025-09-08 16_50_02.303-05_00_leaf.png,0.01,1485
1485_LeafPhotoB_2025-09-08 16_50_12.154-05_00_leaf.png,0.18,1485
1486_LeafPhotoB_2025-09-08 16_50_43.463-05_00_leaf.png,0.14,1486
1486_LeafPhotoB_2025-09-08 16_50_58.987-05_00_leaf.png,0.17,1486
1486_LeafPhotoB_2025-09-08 16_51_13.008-05_00_leaf.png,0.28,1486
1487_LeafPhotoB_2025-09-08 16_51_33.738-05_00_leaf.png,0.03,1487
1487_LeafPhotoB_2025-09-08 16_51_50.666-05_00_leaf.png,0.02,1487
1487_LeafPhotoB_2025-09-08 16_52_05.100-05_00_leaf.png,0,1487
1488_LeafPhotoB_2025-09-08 16_52_22.057-05_00_leaf.png,0.31,1488
1488_LeafPhotoB_2025-09-08 16_52_36.463-05_00_leaf.png,5.24,1488
1488_LeafPhotoB_2025-09-08 16_52_49.070-05_00_leaf.png,0.49,1488
1489_LeafPhotoB_2025-09-08 16_53_08.357-05_00_leaf.png,1.33,1489
1489_LeafPhotoB_2025-09-08 16_53_25.071-05_00_leaf.png,12.75,1489
1489_LeafPhotoB_2025-09-08 16_53_25.747-05_00_leaf.png,12.8,1489
1489_LeafPhotoB_2025-09-08 16_53_40.419-05_00_leaf.png,2.2,1489
1490_LeafPhotoB_2025-09-08 16_54_04.216-05_00_leaf.png,0.28,1490
1490_LeafPhotoB_2025-09-08 16_54_17.946-05_00_leaf.png,0.03,1490
1490_LeafPhotoB_2025-09-08 16_54_44.052-05_00_leaf.png,0.06,1490
1491_LeafPhotoB_2025-09-08 16_54_59.348-05_00_leaf.png,1.63,1491
1491_LeafPhotoB_2025-09-08 16_55_16.219-05_00_leaf.png,0.33,1491
1491_LeafPhotoB_2025-09-08 16_55_33.374-05_00_leaf.png,1.01,1491
1492_LeafPhotoB_2025-09-08 16_55_50.896-05_00_leaf.png,0.08,1492
1492_LeafPhotoB_2025-09-08 16_56_04.972-05_00_leaf.png,0.04,1492
1492_LeafPhotoB_2025-09-08 16_56_25.125-05_00_leaf.png,0.02,1492
1493_LeafPhotoB_2025-09-08 16_56_46.199-05_00_leaf.png,0.02,1493
1493_LeafPhotoB_2025-09-08 16_57_00.908-05_00_leaf.png,2.09,1493
1493_LeafPhotoB_2025-09-08 16_57_17.227-05_00_leaf.png,0.02,1493
1494_LeafPhotoB_2025-09-08 16_57_43.923-05_00_leaf.png,0.12,1494
1494_LeafPhotoB_2025-09-08 16_57_56.808-05_00_leaf.png,1.18,1494
1494_LeafPhotoB_2025-09-08 16_58_14.924-05_00_leaf.png,1.07,1494
1495_LeafPhotoB_2025-09-08 16_59_04.309-05_00_leaf.png,0.06,1495
1495_LeafPhotoB_2025-09-08 16_59_36.020-05_00_leaf.png,0.33,1495
1495_LeafPhotoB_2025-09-08 16_59_59.798-05_00_leaf.png,0.39,1495
1496_LeafPhotoB_2025-09-08 17_00_27.437-05_00_leaf.png,0.02,1496
1496_LeafPhotoB_2025-09-08 17_00_41.868-05_00_leaf.png,0.01,1496
1496_LeafPhotoB_2025-09-08 17_01_04.944-05_00_leaf.png,0.05,1496
1497_LeafPhotoB_2025-09-08 17_01_26.512-05_00_leaf.png,0.03,1497
1497_LeafPhotoB_2025-09-08 17_01_41.460-05_00_leaf.png,0.01,1497
1497_LeafPhotoB_2025-09-08 17_01_53.160-05_00_leaf.png,0.06,1497
1498_LeafPhotoB_2025-09-08 17_02_14.153-05_00_leaf.png,0,1498
1498_LeafPhotoB_2025-09-08 17_02_27.955-05_00_leaf.png,0,1498
1498_LeafPhotoB_2025-09-08 17_02_43.690-05_00_leaf.png,0.03,1498
1499_LeafPhotoB_2025-09-08 12_24_43.362-05_00_leaf.png,0.32,1499
1499_LeafPhotoB_2025-09-08 12_25_01.445-05_00_leaf.png,0.02,1499
1499_LeafPhotoB_2025-09-08 12_25_20.309-05_00_leaf.png,0.95,1499
1500_LeafPhotoB_2025-09-08 12_25_38.479-05_00_leaf.png,0.12,1500
1500_LeafPhotoB_2025-09-08 12_26_17.305-05_00_leaf.png,0.39,1500
1500_LeafPhotoB_2025-09-08 12_26_34.531-05_00_leaf.png,0.24,1500
1502_LeafPhotoA_2025-09-09 09_54_03.269-05_00_leaf.png,1.91,1502
1502_LeafPhotoA_2025-09-09 09_54_26.325-05_00_leaf.png,10.2,1502
1502_LeafPhotoA_2025-09-09 09_54_42.702-05_00_leaf.png,2.8,1502
1503_LeafPhotoA_2025-09-09 08_44_17.065-05_00_leaf.png,0.44,1503
1503_LeafPhotoA_2025-09-09 08_44_49.181-05_00_leaf.png,0.04,1503
1503_LeafPhotoA_2025-09-09 08_46_17.627-05_00_leaf.png,0.18,1503
1503_LeafPhotoA_2025-09-09 08_48_00.776-05_00_leaf.png,0.29,1503
1503_LeafPhotoA_2025-09-09 08_48_30.975-05_00_leaf.png,0.1,1503
1504_LeafPhotoA_2025-09-09 08_50_28.700-05_00_leaf.png,1.32,1504
1504_LeafPhotoA_2025-09-09 08_50_51.868-05_00_leaf.png,0.84,1504
1504_LeafPhotoA_2025-09-09 08_51_18.085-05_00_leaf.png,2.24,1504
1505_LeafPhotoA_2025-09-09 08_52_20.526-05_00_leaf.png,0.07,1505
1505_LeafPhotoA_2025-09-09 08_53_30.898-05_00_leaf.png,0,1505
1505_LeafPhotoA_2025-09-09 08_53_52.709-05_00_leaf.png,2.52,1505
1506_LeafPhotoA_2025-09-09 08_57_43.859-05_00_leaf.png,0.64,1506
1506_LeafPhotoA_2025-09-09 08_58_13.215-05_00_leaf.png,0.19,1506
1506_LeafPhotoA_2025-09-09 08_58_31.636-05_00_leaf.png,0.56,1506
1507_LeafPhotoA_2025-09-09 08_55_37.448-05_00_leaf.png,5.45,1507
1507_LeafPhotoA_2025-09-09 08_59_58.702-05_00_leaf.png,20.08,1507
1507_LeafPhotoA_2025-09-09 09_01_13.684-05_00_leaf.png,2.08,1507
1508_LeafPhotoA_2025-09-09 09_01_58.791-05_00_leaf.png,0.26,1508
1508_LeafPhotoA_2025-09-09 09_02_17.390-05_00_leaf.png,0.06,1508
1508_LeafPhotoA_2025-09-09 09_02_33.328-05_00_leaf.png,0.17,1508
1509_LeafPhotoA_2025-09-09 09_03_10.274-05_00_leaf.png,21.43,1509
1509_LeafPhotoA_2025-09-09 09_03_11.183-05_00_leaf.png,21.26,1509
1509_LeafPhotoA_2025-09-09 09_03_34.340-05_00_leaf.png,0.07,1509
1509_LeafPhotoA_2025-09-09 09_04_45.922-05_00_leaf.png,8.75,1509
1510_LeafPhotoA_2025-09-09 09_05_13.748-05_00_leaf.png,0.19,1510
1510_LeafPhotoA_2025-09-09 09_05_34.354-05_00_leaf.png,0,1510
1510_LeafPhotoA_2025-09-09 09_05_53.366-05_00_leaf.png,0.19,1510
1511_LeafPhotoA_2025-09-09 09_06_44.214-05_00_leaf.png,0.46,1511
1511_LeafPhotoA_2025-09-09 09_07_10.933-05_00_leaf.png,0.14,1511
1511_LeafPhotoA_2025-09-09 09_07_27.155-05_00_leaf.png,0.14,1511
1512_LeafPhotoA_2025-09-09 09_07_49.638-05_00_leaf.png,0.2,1512
1512_LeafPhotoA_2025-09-09 09_08_14.227-05_00_leaf.png,1.24,1512
1512_LeafPhotoA_2025-09-09 09_08_29.596-05_00_leaf.png,0.77,1512
1513_LeafPhotoA_2025-09-09 09_08_55.207-05_00_leaf.png,0,1513
1513_LeafPhotoA_2025-09-09 09_09_11.836-05_00_leaf.png,0.03,1513
1513_LeafPhotoA_2025-09-09 09_09_31.940-05_00_leaf.png,0.14,1513
1514_LeafPhotoA_2025-09-09 09_09_59.554-05_00_leaf.png,0.17,1514
1514_LeafPhotoA_2025-09-09 09_10_17.966-05_00_leaf.png,0.01,1514
1514_LeafPhotoA_2025-09-09 09_10_34.947-05_00_leaf.png,1.35,1514
1514_LeafPhotoA_2025-09-09 09_10_41.069-05_00_leaf.png,1.12,1514
1515_LeafPhotoA_2025-09-09 09_11_01.399-05_00_leaf.png,0.21,1515
1515_LeafPhotoA_2025-09-09 09_11_21.301-05_00_leaf.png,0.42,1515
1515_LeafPhotoA_2025-09-09 09_11_40.214-05_00_leaf.png,1.29,1515
1516_LeafPhotoA_2025-09-09 09_12_02.493-05_00_leaf.png,0,1516
1516_LeafPhotoA_2025-09-09 09_12_21.868-05_00_leaf.png,0.29,1516
1516_LeafPhotoA_2025-09-09 09_12_38.878-05_00_leaf.png,0.04,1516
1517_LeafPhotoA_2025-09-09 09_13_05.185-05_00_leaf.png,0.26,1517
1517_LeafPhotoA_2025-09-09 09_13_28.956-05_00_leaf.png,0.21,1517
1517_LeafPhotoA_2025-09-09 09_13_56.370-05_00_leaf.png,0.01,1517
1518_LeafPhotoA_2025-09-09 09_14_16.566-05_00_leaf.png,0.97,1518
1518_LeafPhotoA_2025-09-09 09_14_37.331-05_00_leaf.png,0.33,1518
1518_LeafPhotoA_2025-09-09 09_14_51.805-05_00_leaf.png,0.77,1518
1519_LeafPhotoA_2025-09-09 09_15_22.615-05_00_leaf.png,0.01,1519
1519_LeafPhotoA_2025-09-09 09_16_01.020-05_00_leaf.png,0.02,1519
1519_LeafPhotoA_2025-09-09 09_16_22.062-05_00_leaf.png,0,1519
1520_LeafPhotoA_2025-09-09 09_16_44.839-05_00_leaf.png,0.13,1520
1520_LeafPhotoA_2025-09-09 09_17_00.155-05_00_leaf.png,0.01,1520
1520_LeafPhotoA_2025-09-09 09_17_13.853-05_00_leaf.png,0.09,1520
1521_LeafPhotoA_2025-09-09 09_17_54.205-05_00_leaf.png,14.02,1521
1521_LeafPhotoA_2025-09-09 09_18_11.693-05_00_leaf.png,0.03,1521
