"S.No","Plot No","Accession","Replication","Population","trait","value","timestamp","person","location","number","device_name"
"487","250935","PI576401","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250935_LeafPhotoA_2025-10-08%2008_32_06.983-05_00.jpg","2025-10-08 08:32:08.252-05:00"," ","","2","SM-A166U1"
"487","250935","PI576401","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250935_LeafPhotoA_2025-10-08%2008_32_21.052-05_00.jpg","2025-10-08 08:32:22.321-05:00"," ","","3","SM-A166U1"
"23","250936","PI152733","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250936_LeafPhotoA_2025-10-08%2008_33_22.161-05_00.jpg","2025-10-08 08:33:23.797-05:00"," ","","1","SM-A166U1"
"23","250936","PI152733","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250936_LeafPhotoA_2025-10-08%2008_34_08.569-05_00.jpg","2025-10-08 08:34:10.078-05:00"," ","","2","SM-A166U1"
"23","250936","PI152733","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250936_LeafPhotoA_2025-10-08%2008_34_37.500-05_00.jpg","2025-10-08 08:34:39.077-05:00"," ","","3","SM-A166U1"
"56","250937","PI156871","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250937_LeafPhotoA_2025-10-08%2008_35_11.200-05_00.jpg","2025-10-08 08:35:12.718-05:00"," ","","1","SM-A166U1"
"56","250937","PI156871","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250937_LeafPhotoA_2025-10-08%2008_35_23.167-05_00.jpg","2025-10-08 08:35:24.634-05:00"," ","","2","SM-A166U1"
"56","250937","PI156871","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250937_LeafPhotoA_2025-10-08%2008_35_39.680-05_00.jpg","2025-10-08 08:35:41.377-05:00"," ","","3","SM-A166U1"
"56","250937","PI156871","Rep 1","BAP","LeafPhotoNotesA","2 plants only","2025-10-08 08:35:57.072-05:00"," ","","1","SM-A166U1"
"391","250938","PI563348","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250938_LeafPhotoA_2025-10-08%2008_36_58.184-05_00.jpg","2025-10-08 08:36:59.867-05:00"," ","","1","SM-A166U1"
"391","250938","PI563348","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250938_LeafPhotoA_2025-10-08%2008_37_24.644-05_00.jpg","2025-10-08 08:37:26.299-05:00"," ","","2","SM-A166U1"
"391","250938","PI563348","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250938_LeafPhotoA_2025-10-08%2008_37_45.335-05_00.jpg","2025-10-08 08:37:47.065-05:00"," ","","3","SM-A166U1"
"160","250939","PI330167","Rep 1","BAP","LeafPhotoNotesA","0 plants","2025-10-08 08:38:05.446-05:00"," ","","1","SM-A166U1"
"372","250940","PI562985","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250940_LeafPhotoA_2025-10-08%2008_39_17.166-05_00.jpg","2025-10-08 08:39:19.123-05:00"," ","","1","SM-A166U1"
"372","250940","PI562985","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250940_LeafPhotoA_2025-10-08%2008_39_38.367-05_00.jpg","2025-10-08 08:39:40.352-05:00"," ","","2","SM-A166U1"
"372","250940","PI562985","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250940_LeafPhotoA_2025-10-08%2008_39_55.179-05_00.jpg","2025-10-08 08:39:57.097-05:00"," ","","3","SM-A166U1"
"186","250941","PI455221","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250941_LeafPhotoA_2025-10-08%2008_40_24.903-05_00.jpg","2025-10-08 08:40:26.970-05:00"," ","","1","SM-A166U1"
"186","250941","PI455221","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250941_LeafPhotoA_2025-10-08%2008_41_13.202-05_00.jpg","2025-10-08 08:41:15.159-05:00"," ","","2","SM-A166U1"
"186","250941","PI455221","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250941_LeafPhotoA_2025-10-08%2008_41_36.133-05_00.jpg","2025-10-08 08:41:37.921-05:00"," ","","3","SM-A166U1"
"190","250942","PI505717","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250942_LeafPhotoA_2025-10-08%2008_42_19.318-05_00.jpg","2025-10-08 08:42:21.332-05:00"," ","","1","SM-A166U1"
"190","250942","PI505717","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250942_LeafPhotoA_2025-10-08%2008_42_46.996-05_00.jpg","2025-10-08 08:42:48.873-05:00"," ","","2","SM-A166U1"
"190","250942","PI505717","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250942_LeafPhotoA_2025-10-08%2008_43_25.359-05_00.jpg","2025-10-08 08:43:27.195-05:00"," ","","3","SM-A166U1"
"190","250942","PI505717","Rep 1","BAP","LeafPhotoNotesA","1 plant only","2025-10-08 08:43:41.123-05:00"," ","","1","SM-A166U1"
"198","250943","PI511355","Rep 1","BAP","LeafPhotoNotesA","0 plants","2025-10-08 08:43:54.110-05:00"," ","","1","SM-A166U1"
"10","250944","PI92270","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250944_LeafPhotoA_2025-10-08%2008_44_46.950-05_00.jpg","2025-10-08 08:44:48.778-05:00"," ","","1","SM-A166U1"
"10","250944","PI92270","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250944_LeafPhotoA_2025-10-08%2008_45_09.791-05_00.jpg","2025-10-08 08:45:11.632-05:00"," ","","2","SM-A166U1"
"10","250944","PI92270","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250944_LeafPhotoA_2025-10-08%2008_45_31.818-05_00.jpg","2025-10-08 08:45:34.154-05:00"," ","","3","SM-A166U1"
"10","250944","PI92270","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250944_LeafPhotoA_2025-10-08%2008_45_32.583-05_00.jpg","2025-10-08 08:45:34.727-05:00"," ","","3","SM-A166U1"
"10","250944","PI92270","Rep 1","BAP","LeafPhotoNotesA","1 plant only","2025-10-08 08:45:44.693-05:00"," ","","1","SM-A166U1"
"570","250945","PI641860","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250945_LeafPhotoA_2025-10-08%2008_46_23.883-05_00.jpg","2025-10-08 08:46:25.947-05:00"," ","","1","SM-A166U1"
"570","250945","PI641860","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250945_LeafPhotoA_2025-10-08%2008_46_56.182-05_00.jpg","2025-10-08 08:46:58.055-05:00"," ","","2","SM-A166U1"
"570","250945","PI641860","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250945_LeafPhotoA_2025-10-08%2008_47_21.084-05_00.jpg","2025-10-08 08:47:23.030-05:00"," ","","3","SM-A166U1"
"570","250945","PI641860","Rep 1","BAP","LeafPhotoNotesA","1 plant only","2025-10-08 08:47:40.226-05:00"," ","","1","SM-A166U1"
"85","250946","PI253986","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250946_LeafPhotoA_2025-10-08%2008_48_45.572-05_00.jpg","2025-10-08 08:48:47.595-05:00"," ","","1","SM-A166U1"
"85","250946","PI253986","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250946_LeafPhotoA_2025-10-08%2008_49_13.872-05_00.jpg","2025-10-08 08:49:15.667-05:00"," ","","2","SM-A166U1"
"85","250946","PI253986","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250946_LeafPhotoA_2025-10-08%2008_49_37.633-05_00.jpg","2025-10-08 08:49:39.494-05:00"," ","","3","SM-A166U1"
"85","250946","PI253986","Rep 1","BAP","LeafPhotoNotesA","from new tillers","2025-10-08 08:49:47.578-05:00"," ","","1","SM-A166U1"
"121","250947","PI329471","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250947_LeafPhotoA_2025-10-08%2008_50_16.179-05_00.jpg","2025-10-08 08:50:18.113-05:00"," ","","1","SM-A166U1"
"121","250947","PI329471","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250947_LeafPhotoA_2025-10-08%2008_50_33.686-05_00.jpg","2025-10-08 08:50:35.685-05:00"," ","","2","SM-A166U1"
"121","250947","PI329471","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250947_LeafPhotoA_2025-10-08%2008_50_49.649-05_00.jpg","2025-10-08 08:50:51.811-05:00"," ","","3","SM-A166U1"
"193","250948","PI506030","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250948_LeafPhotoA_2025-10-08%2008_52_37.148-05_00.jpg","2025-10-08 08:52:39.185-05:00"," ","","1","SM-A166U1"
"193","250948","PI506030","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250948_LeafPhotoA_2025-10-08%2008_52_54.564-05_00.jpg","2025-10-08 08:52:56.629-05:00"," ","","2","SM-A166U1"
"193","250948","PI506030","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250948_LeafPhotoA_2025-10-08%2008_53_10.460-05_00.jpg","2025-10-08 08:53:12.456-05:00"," ","","3","SM-A166U1"
"141","250949","PI329605","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250949_LeafPhotoA_2025-10-08%2008_53_44.368-05_00.jpg","2025-10-08 08:53:46.283-05:00"," ","","1","SM-A166U1"
"141","250949","PI329605","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250949_LeafPhotoA_2025-10-08%2008_54_19.432-05_00.jpg","2025-10-08 08:54:21.419-05:00"," ","","2","SM-A166U1"
"141","250949","PI329605","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250949_LeafPhotoA_2025-10-08%2008_54_47.355-05_00.jpg","2025-10-08 08:54:49.418-05:00"," ","","3","SM-A166U1"
"120","250950","PI329466","Rep 1","BAP","LeafPhotoNotesA","0 plants","2025-10-08 08:57:03.162-05:00"," ","","1","SM-A166U1"
"393","250951","PI563355","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250951_LeafPhotoA_2025-10-08%2009_18_32.984-05_00.jpg","2025-10-08 09:18:35.360-05:00"," ","","1","SM-A166U1"
"393","250951","PI563355","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250951_LeafPhotoA_2025-10-08%2009_19_00.988-05_00.jpg","2025-10-08 09:19:03.312-05:00"," ","","2","SM-A166U1"
"393","250951","PI563355","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250951_LeafPhotoA_2025-10-08%2009_19_20.315-05_00.jpg","2025-10-08 09:19:22.591-05:00"," ","","3","SM-A166U1"
"338","250952","PI535795","Rep 1","BAP","LeafPhotoNotesA","0 plants","2025-10-08 09:18:08.518-05:00"," ","","1","SM-A166U1"
"362","250953","PI562730","Rep 1","BAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250953_LeafPhotoA_2025-10-08%2009_16_45.788-05_00.jpg","2025-10-08 09:16:48.053-05:00"," ","","1","SM-A166U1"
